Period\Unit:,[Chinese yuan renminbi ],[Indian rupee ]
21-01-2014,8.1842,83.92
20-01-2014,8.2111,83.538
17-01-2014,8.218,83.61
16-01-2014,8.236,83.71
15-01-2014,8.2263,83.7358
14-01-2014,8.2587,84.032
13-01-2014,8.2531,83.927
10-01-2014,8.223,84.11
09-01-2014,8.2404,84.541
08-01-2014,8.2249,84.32
07-01-2014,8.2554,84.83
06-01-2014,8.2327,84.666
03-01-2014,8.2569,84.802
02-01-2014,8.2642,85.045
31-12-2013,8.3491,85.366
30-12-2013,8.3555,85.304
27-12-2013,8.3841,85.623
24-12-2013,8.3081,84.56
23-12-2013,8.3151,84.703
20-12-2013,8.2889,84.716
19-12-2013,8.3011,85.249
18-12-2013,8.3483,85.384
17-12-2013,8.3477,85.084
16-12-2013,8.3651,85.067
13-12-2013,8.3367,85.335
12-12-2013,8.3675,85.416
11-12-2013,8.3565,84.399
10-12-2013,8.3486,83.9149
09-12-2013,8.333,83.889
06-12-2013,8.3103,84.155
05-12-2013,8.2811,83.865
04-12-2013,8.2789,84.208
03-12-2013,8.2717,84.669
02-12-2013,8.2479,84.356
29-11-2013,8.2956,84.974
28-11-2013,8.2809,84.828
27-11-2013,8.2839,84.506
26-11-2013,8.253,84.647
25-11-2013,8.2344,84.456
22-11-2013,8.2385,84.989
21-11-2013,8.2082,84.793
20-11-2013,8.2434,84.523
19-11-2013,8.2274,83.955
18-11-2013,8.2328,84.215
15-11-2013,8.2005,84.96
14-11-2013,8.1847,85.117
13-11-2013,8.1735,85.106
12-11-2013,8.1825,85.556
11-11-2013,8.1587,84.704
08-11-2013,8.1822,84.3
07-11-2013,8.142,83.652
06-11-2013,8.2346,84.394
05-11-2013,8.2281,83.411
04-11-2013,8.2411,84.028
01-11-2013,8.2381,83.3645
31-10-2013,8.3109,83.868
30-10-2013,8.3831,84.232
29-10-2013,8.3855,84.632
28-10-2013,8.3888,84.806
25-10-2013,8.3814,84.768
24-10-2013,8.3998,84.813
23-10-2013,8.3693,84.784
22-10-2013,8.332,84.22
21-10-2013,8.3309,84.14
18-10-2013,8.3431,83.835
17-10-2013,8.3299,83.639
16-10-2013,8.2725,83.868
15-10-2013,8.2334,83.144
14-10-2013,8.283,83.329
11-10-2013,8.3004,82.861
10-10-2013,8.2773,82.789
09-10-2013,8.2709,83.598
08-10-2013,8.3133,83.893
07-10-2013,8.3055,83.912
04-10-2013,8.3192,83.632
03-10-2013,8.3205,83.929
02-10-2013,8.2728,84.592
01-10-2013,8.2972,84.879
30-09-2013,8.2645,84.844
27-09-2013,8.2827,84.603
26-09-2013,8.2622,83.8
25-09-2013,8.265,84.415
24-09-2013,8.252,84.853
23-09-2013,8.265,84.634
20-09-2013,8.2712,84.162
19-09-2013,8.2887,83.845
18-09-2013,8.173,84.718
17-09-2013,8.1759,84.64
16-09-2013,8.1748,83.945
13-09-2013,8.1349,84.53
12-09-2013,8.1308,84.326
11-09-2013,8.1187,84.073
10-09-2013,8.1029,84.59
09-09-2013,8.076,86.084
06-09-2013,8.0269,85.582
05-09-2013,8.0778,87.285
04-09-2013,8.0608,88.279
03-09-2013,8.0621,89.892
02-09-2013,8.0822,87.523
30-08-2013,8.0979,87.847
29-08-2013,8.1214,88.823
28-08-2013,8.1686,92.065
27-08-2013,8.1651,89.785
26-08-2013,8.1803,86.132
23-08-2013,8.1759,85.505
22-08-2013,8.155,86.44
21-08-2013,8.1956,86.27
20-08-2013,8.2021,85.133
19-08-2013,8.1704,84.558
16-08-2013,8.1574,82.326
15-08-2013,8.1285,81.537
14-08-2013,8.1041,81.37
13-08-2013,8.1348,81.446
12-08-2013,8.1301,81.373
09-08-2013,8.187,81.304
08-08-2013,8.1771,81.311
07-08-2013,8.1416,81.496
06-08-2013,8.1295,80.754
05-08-2013,8.1195,80.702
02-08-2013,8.0926,80.677
01-08-2013,8.1142,80.003
31-07-2013,8.1361,80.188
30-07-2013,8.1451,80.348
29-07-2013,8.1377,78.85
26-07-2013,8.1305,78.29
25-07-2013,8.0992,78.035
24-07-2013,8.1264,78.257
23-07-2013,8.0891,78.718
22-07-2013,8.0856,78.632
19-07-2013,8.0548,78.088
18-07-2013,8.0408,78.1
17-07-2013,8.0595,78.113
16-07-2013,8.0479,77.586
15-07-2013,7.9865,77.935
12-07-2013,8.0005,77.722
11-07-2013,7.9982,78.04
10-07-2013,7.8601,76.436
09-07-2013,7.8811,77.328
08-07-2013,7.8818,78.07
05-07-2013,7.9006,77.768
04-07-2013,7.9537,78.196
03-07-2013,7.9449,78.097
02-07-2013,7.9833,77.627
01-07-2013,7.9952,77.628
28-06-2013,8.028,77.721
27-06-2013,8.0132,78.453
26-06-2013,8.0065,79.11
25-06-2013,8.0707,78.377
24-06-2013,8.0415,78.123
21-06-2013,8.0832,78.12
20-06-2013,8.0892,78.784
19-06-2013,8.2139,78.821
18-06-2013,8.1963,78.6
17-06-2013,8.1688,77.228
14-06-2013,8.1558,76.539
13-06-2013,8.168,77.34
12-06-2013,8.1434,76.761
11-06-2013,8.141,77.521
10-06-2013,8.1017,76.845
07-06-2013,8.1328,75.683
06-06-2013,8.0493,74.564
05-06-2013,8.0071,74.201
04-06-2013,8.0237,73.963
03-06-2013,7.9761,73.814
31-05-2013,7.9789,73.498
30-05-2013,7.9428,73.049
29-05-2013,7.9384,72.758
28-05-2013,7.92,72.408
27-05-2013,7.9201,71.91
24-05-2013,7.9341,72.13
23-05-2013,7.9055,71.805
22-05-2013,7.9232,71.807
21-05-2013,7.8955,71.297
20-05-2013,7.8903,70.801
17-05-2013,7.904,70.606
16-05-2013,7.9263,70.605
15-05-2013,7.905,70.4527
14-05-2013,7.9715,71.069
13-05-2013,7.9742,71.0113
10-05-2013,7.9782,71.311
09-05-2013,8.0572,71.336
08-05-2013,8.0665,71.093
07-05-2013,8.0658,70.893
06-05-2013,8.0826,70.994
03-05-2013,8.0725,70.717
02-05-2013,8.1204,70.921
30-04-2013,8.0597,70.275
29-04-2013,8.0842,71.037
26-04-2013,8.0139,70.617
25-04-2013,8.065,70.796
24-04-2013,8.0352,70.519
23-04-2013,8.0267,70.607
22-04-2013,8.0592,70.591
19-04-2013,8.1021,70.785
18-04-2013,8.0632,70.407
17-04-2013,8.1041,71.166
16-04-2013,8.1178,71.034
15-04-2013,8.0931,71.46
12-04-2013,8.0819,71.166
11-04-2013,8.1288,71.531
10-04-2013,8.1053,71.351
09-04-2013,8.0879,71.12
08-04-2013,8.0786,71.024
05-04-2013,8.0272,70.978
04-04-2013,7.9484,70.368
03-04-2013,7.9639,69.855
02-04-2013,7.9379,69.563
28-03-2013,7.96,69.566
27-03-2013,7.934,69.541
26-03-2013,7.9899,70.006
25-03-2013,8.0368,70.1413
22-03-2013,8.0433,70.361
21-03-2013,8.0273,70.03
20-03-2013,8.0473,70.35
19-03-2013,8.0457,70.383
18-03-2013,8.0399,69.978
15-03-2013,8.1354,70.671
14-03-2013,8.0415,70.334
13-03-2013,8.0667,70.495
12-03-2013,8.1141,70.737
11-03-2013,8.0803,70.704
08-03-2013,8.1413,71.177
07-03-2013,8.0926,71.051
06-03-2013,8.1066,71.37
05-03-2013,8.1065,71.511
04-03-2013,8.0979,71.363
01-03-2013,8.0908,71.388
28-02-2013,8.172,71.386
27-02-2013,8.1563,70.521
26-02-2013,8.1481,70.74
25-02-2013,8.2982,71.609
22-02-2013,8.2289,71.537
21-02-2013,8.2274,72.002
20-02-2013,8.3401,72.301
19-02-2013,8.3356,72.545
18-02-2013,8.3391,72.508
15-02-2013,8.3044,72.355
14-02-2013,8.3062,71.873
13-02-2013,8.4014,72.548
12-02-2013,8.3771,72.3441
11-02-2013,8.3458,72.117
08-02-2013,8.3392,71.558
07-02-2013,8.442,72.18
06-02-2013,8.4238,71.849
05-02-2013,8.4341,71.929
04-02-2013,8.4482,72.198
01-02-2013,8.4965,72.583
31-01-2013,8.4267,72.12
30-01-2013,8.4239,72.16
29-01-2013,8.3659,72.196
28-01-2013,8.3717,72.483
25-01-2013,8.379,72.463
24-01-2013,8.3069,71.758
23-01-2013,8.2891,71.459
22-01-2013,8.284,71.539
21-01-2013,8.2892,71.618
18-01-2013,8.2879,71.744
17-01-2013,8.3165,72.709
16-01-2013,8.2552,72.804
15-01-2013,8.2837,72.799
14-01-2013,8.2985,72.708
11-01-2013,8.2523,72.688
10-01-2013,8.163,71.6671
09-01-2013,8.1288,71.488
08-01-2013,8.1462,72.058
07-01-2013,8.123,72.008
04-01-2013,8.1073,71.664
03-01-2013,8.1703,71.412
02-01-2013,8.2663,72.03
31-12-2012,8.2207,72.56
28-12-2012,8.2172,72.1835
27-12-2012,8.274,72.913
24-12-2012,8.2394,72.64
21-12-2012,8.2311,72.749
20-12-2012,8.2554,72.674
19-12-2012,8.2902,72.569
18-12-2012,8.2079,72.288
17-12-2012,8.2105,72.216
14-12-2012,8.1704,71.28
13-12-2012,8.1849,70.9473
12-12-2012,8.148,70.749
11-12-2012,8.1157,70.513
10-12-2012,8.0684,70.475
07-12-2012,8.0358,70.3
06-12-2012,8.1439,70.769
05-12-2012,8.1395,71.278
04-12-2012,8.1506,71.571
03-12-2012,8.1328,71.522
30-11-2012,8.0899,70.676
29-11-2012,8.0917,71.24
28-11-2012,8.026,71.5
27-11-2012,8.0647,71.752
26-11-2012,8.0707,72.112
23-11-2012,8.0406,71.6902
22-11-2012,8.0349,71.0958
21-11-2012,7.98,70.575
20-11-2012,7.9837,70.571
19-11-2012,7.9569,70.274
16-11-2012,7.9471,70.321
15-11-2012,7.952,69.756
14-11-2012,7.9222,69.75
13-11-2012,7.9116,69.79
12-11-2012,7.9333,69.883
09-11-2012,7.9277,69.544
08-11-2012,7.9698,69.239
07-11-2012,7.977,69.102
06-11-2012,8.0166,69.677
05-11-2012,7.982,69.772
02-11-2012,8.0205,69.147
01-11-2012,8.097,69.682
31-10-2012,8.1041,69.92
30-10-2012,8.0884,69.951
29-10-2012,8.053,69.759
26-10-2012,8.0661,69.359
25-10-2012,8.1102,69.61
24-10-2012,8.0858,69.669
23-10-2012,8.1308,69.921
22-10-2012,8.1705,69.854
19-10-2012,8.1514,70.18
18-10-2012,8.2006,70.047
17-10-2012,8.2059,69.359
16-10-2012,8.1728,68.955
15-10-2012,8.1318,68.766
12-10-2012,8.1267,68.506
11-10-2012,8.1086,68.02
10-10-2012,8.121,68.315
09-10-2012,8.1465,68.2779
08-10-2012,8.1498,68.184
05-10-2012,8.2226,67.422
04-10-2012,8.209,67.002
03-10-2012,8.1707,67.443
02-10-2012,8.1779,67.747
01-10-2012,8.0926,67.487
28-09-2012,8.1261,68.348
27-09-2012,8.115,68.329
26-09-2012,8.0961,68.74
25-09-2012,8.1566,68.947
24-09-2012,8.1491,69.068
21-09-2012,8.1895,69.44
20-09-2012,8.1668,70.3866
19-09-2012,8.204,70.204
18-09-2012,8.2496,70.524
17-09-2012,8.2745,70.736
14-09-2012,8.2696,71.114
13-09-2012,8.1733,71.557
12-09-2012,8.1592,71.223
11-09-2012,8.1016,70.744
10-09-2012,8.097,70.837
07-09-2012,8.0604,70.245
06-09-2012,8.0177,70.349
05-09-2012,7.986,70.3
04-09-2012,7.9843,70.016
03-09-2012,7.9686,69.796
31-08-2012,8.0062,70.026
30-08-2012,7.9649,69.787
29-08-2012,7.9696,69.788
28-08-2012,7.9719,69.861
27-08-2012,7.9666,69.77
24-08-2012,7.9492,69.395
23-08-2012,7.976,69.356
22-08-2012,7.9067,69.076
21-08-2012,7.9015,68.845
20-08-2012,7.8235,68.51
17-08-2012,7.8445,68.736
16-08-2012,7.8172,68.486
15-08-2012,7.8104,68.36
14-08-2012,7.8545,68.751
13-08-2012,7.8509,68.289
10-08-2012,7.7989,67.79
09-08-2012,7.8226,68.018
08-08-2012,7.8473,68.36
07-08-2012,7.9175,68.484
06-08-2012,7.8904,68.737
03-08-2012,7.8031,68.272
02-08-2012,7.8612,68.934
01-08-2012,7.8322,68.222
31-07-2012,7.8147,68.367
30-07-2012,7.8123,68.069
27-07-2012,7.8591,68.156
26-07-2012,7.8283,68.074
25-07-2012,7.7518,68.145
24-07-2012,7.7199,67.843
23-07-2012,7.7303,67.756
20-07-2012,7.7775,67.533
19-07-2012,7.8317,67.634
18-07-2012,7.7937,67.828
17-07-2012,7.8282,67.601
16-07-2012,7.7687,67.37
13-07-2012,7.7849,67.194
12-07-2012,7.7619,68.105
11-07-2012,7.7828,68.2
10-07-2012,7.8215,68.077
09-07-2012,7.8336,68.761
06-07-2012,7.8786,68.71
05-07-2012,7.8992,68.284
04-07-2012,7.9727,68.436
03-07-2012,7.9883,68.373
02-07-2012,7.9948,69.818
29-06-2012,8.0011,70.12
28-06-2012,7.8959,70.603
27-06-2012,7.933,71.293
26-06-2012,7.9387,71.126
25-06-2012,7.9465,71.2
22-06-2012,7.9809,71.663
21-06-2012,8.0643,71.338
20-06-2012,8.0809,71.339
19-06-2012,8.0203,70.607
18-06-2012,8.0232,70.654
15-06-2012,8.0258,69.798
14-06-2012,7.9411,70.053
13-06-2012,7.96,69.689
12-06-2012,7.9594,69.712
11-06-2012,7.9604,69.927
08-06-2012,7.9486,69.154
07-06-2012,8.0152,69.203
06-06-2012,7.9453,69.123
05-06-2012,7.9153,69.161
04-06-2012,7.9149,69.231
01-06-2012,7.8486,68.519
31-05-2012,7.8989,69.593
30-05-2012,7.892,69.942
29-05-2012,7.9301,69.722
28-05-2012,7.956,69.345
25-05-2012,7.947,69.516
24-05-2012,7.9542,69.842
23-05-2012,8.0132,70.897
22-05-2012,8.0643,70.664
21-05-2012,8.0604,70.1
18-05-2012,8.0465,69.288
17-05-2012,8.0216,69.098
16-05-2012,8.0527,69.416
15-05-2012,8.1156,69.05
14-05-2012,8.1325,69.415
11-05-2012,8.1681,69.425
10-05-2012,8.184,69.131
09-05-2012,8.1726,69.768
08-05-2012,8.1969,69.1875
07-05-2012,8.1984,68.958
04-05-2012,8.2812,70.223
03-05-2012,8.2473,70.11
02-05-2012,8.2397,69.404
01-05-2012,-,-
30-04-2012,8.2976,69.644
27-04-2012,8.32,69.465
26-04-2012,8.3069,69.451
25-04-2012,8.3269,69.391
24-04-2012,8.2979,69.326
23-04-2012,8.2786,69.036
20-04-2012,8.315,68.73
19-04-2012,8.2492,68.237
18-04-2012,8.2468,67.828
17-04-2012,8.2758,67.6
16-04-2012,8.225,67.28
13-04-2012,8.2869,67.453
12-04-2012,8.2961,67.855
11-04-2012,8.2741,67.592
10-04-2012,8.276,67.504
09-04-2012,-,-
06-04-2012,-,-
05-04-2012,8.2398,66.875
04-04-2012,8.2764,67.142
03-04-2012,8.3781,67.514
02-04-2012,8.3836,67.762
30-03-2012,8.4089,68.042
29-03-2012,8.3652,68.112
28-03-2012,8.3967,67.725
27-03-2012,8.3974,67.698
26-03-2012,8.3699,67.98
23-03-2012,8.345,67.898
22-03-2012,8.3039,67.448
21-03-2012,8.3553,67.018
20-03-2012,8.3395,66.594
19-03-2012,8.3092,66.033
16-03-2012,8.2926,65.757
15-03-2012,8.2682,65.775
14-03-2012,8.2719,65.343
13-03-2012,8.2663,65.252
12-03-2012,8.3013,65.575
09-03-2012,8.3231,65.685
08-03-2012,8.3664,66.7463
07-03-2012,8.2855,66.131
06-03-2012,8.3024,66.271
05-03-2012,8.3392,65.829
02-03-2012,8.3237,65.371
01-03-2012,8.3859,65.595
29-02-2012,8.4608,65.81
28-02-2012,8.4766,66.039
27-02-2012,8.4366,65.983
24-02-2012,8.447,65.726
23-02-2012,8.3787,65.37
22-02-2012,8.332,65.011
21-02-2012,8.3258,65.224
20-02-2012,8.3511,65.182
17-02-2012,8.2864,64.795
16-02-2012,8.1816,64.125
15-02-2012,8.2412,64.642
14-02-2012,8.29,65.061
13-02-2012,8.3386,65.143
10-02-2012,8.3013,65.272
09-02-2012,8.3717,65.583
08-02-2012,8.3614,65.235
07-02-2012,8.2763,64.706
06-02-2012,8.2329,63.978
03-02-2012,8.3042,64.227
02-02-2012,8.2572,64.35
01-02-2012,8.3088,64.775
31-01-2012,8.3121,65.136
30-01-2012,8.2837,65.235
27-01-2012,8.2995,64.93
26-01-2012,8.2906,66.047
25-01-2012,8.1713,65.027
24-01-2012,8.2062,65.152
23-01-2012,8.2179,65.078
20-01-2012,8.1732,64.873
19-01-2012,8.1545,64.917
18-01-2012,8.0985,64.667
17-01-2012,8.0814,64.778
16-01-2012,8.0024,65.15
13-01-2012,8.0648,65.704
12-01-2012,8.0467,65.616
11-01-2012,8.0304,65.962
10-01-2012,8.0858,66.339
09-01-2012,8.0371,66.825
06-01-2012,8.0689,67.361
05-01-2012,8.098,67.913
04-01-2012,8.1528,68.533
03-01-2012,8.1941,69.13
02-01-2012,8.1529,68.95
30-12-2011,8.1588,68.713
29-12-2011,8.1461,68.379
28-12-2011,8.2607,69.158
27-12-2011,8.2631,69.184
26-12-2011,-,-
23-12-2011,8.2742,69.013
22-12-2011,8.2705,68.666
21-12-2011,8.2734,68.775
20-12-2011,8.2914,69.26
19-12-2011,8.2558,69.022
16-12-2011,8.2698,68.847
15-12-2011,8.2587,69.7
14-12-2011,8.2659,70.078
13-12-2011,8.3877,70.11
12-12-2011,8.4284,70.047
09-12-2011,8.482,69.697
08-12-2011,8.5313,69.363
07-12-2011,8.4905,69.182
06-12-2011,8.4847,68.731
05-12-2011,8.531,69.058
02-12-2011,8.5702,69.048
01-12-2011,8.589,69.308
30-11-2011,8.5567,70.116
29-11-2011,8.4778,69.421
28-11-2011,8.5215,69.456
25-11-2011,8.4307,69.108
24-11-2011,8.5159,69.586
23-11-2011,8.5121,70.248
22-11-2011,8.6022,70.89
21-11-2011,8.5613,70.392
18-11-2011,8.6273,69.584
17-11-2011,8.5669,68.674
16-11-2011,8.5636,68.438
15-11-2011,8.5842,68.58
14-11-2011,8.6813,68.807
11-11-2011,8.6571,68.4172
10-11-2011,8.643,68.114
09-11-2011,8.6323,68.39
08-11-2011,8.7506,68.223
07-11-2011,8.7275,67.489
04-11-2011,8.7321,67.6323
03-11-2011,8.7544,67.687
02-11-2011,8.7785,67.92
01-11-2011,8.6613,67.154
31-10-2011,8.9,68.178
28-10-2011,9.0058,69.053
27-10-2011,8.9284,69.502
26-10-2011,8.8492,68.949
25-10-2011,8.8528,68.908
24-10-2011,8.8343,69.038
21-10-2011,8.812,69.024
20-10-2011,8.8147,68.769
19-10-2011,8.8203,67.985
18-10-2011,8.7262,67.55
17-10-2011,8.7746,67.44
14-10-2011,8.8178,67.682
13-10-2011,8.758,67.441
12-10-2011,8.7534,67.398
11-10-2011,8.6758,67.117
10-10-2011,8.6297,66.572
07-10-2011,8.5413,66.042
06-10-2011,8.465,65.483
05-10-2011,8.5037,65.818
04-10-2011,8.3858,65.124
03-10-2011,8.4973,65.516
30-09-2011,8.6207,66.119
29-09-2011,8.7103,66.668
28-09-2011,8.7154,66.465
27-09-2011,8.6878,66.639
26-09-2011,8.6418,66.754
23-09-2011,8.5803,66.388
22-09-2011,8.604,66.672
21-09-2011,8.6991,65.903
20-09-2011,8.7529,65.883
19-09-2011,8.7125,65.221
16-09-2011,8.7836,65.023
15-09-2011,8.8136,65.602
14-09-2011,8.7818,65.419
13-09-2011,8.7316,64.943
12-09-2011,8.7443,64.497
09-09-2011,8.8266,64.335
08-09-2011,8.9629,64.876
07-09-2011,8.976,64.797
06-09-2011,9.01,64.834
05-09-2011,9.0202,64.977
02-09-2011,9.0977,65.27
01-09-2011,9.1138,65.836
31-08-2011,9.2133,66.57
30-08-2011,9.1892,66.33
29-08-2011,9.2442,66.72
26-08-2011,9.1988,66.472
25-08-2011,9.2169,66.415
24-08-2011,9.2205,66.399
23-08-2011,9.2513,65.983
22-08-2011,9.2232,65.817
19-08-2011,9.2006,65.811
18-08-2011,9.1785,65.738
17-08-2011,9.2466,65.68
16-08-2011,9.1657,65.18
15-08-2011,9.144,64.884
12-08-2011,9.1129,64.617
11-08-2011,9.0437,64.16
10-08-2011,9.215,65.025
09-08-2011,9.1745,64.501
08-08-2011,9.1552,63.97
05-08-2011,9.1164,63.337
04-08-2011,9.1621,63.387
03-08-2011,9.2008,63.378
02-08-2011,9.1228,62.741
01-08-2011,9.2746,63.534
29-07-2011,9.1793,63.022
28-07-2011,9.1874,62.884
27-07-2011,9.308,63.685
26-07-2011,9.3237,63.94
25-07-2011,9.2679,63.854
22-07-2011,9.2777,63.824
21-07-2011,9.1817,63.295
20-07-2011,9.1762,63.157
19-07-2011,9.1539,63.012
18-07-2011,9.0853,62.606
15-07-2011,9.1426,62.971
14-07-2011,9.1788,63.213
13-07-2011,9.1026,62.65
12-07-2011,9.03,62.489
11-07-2011,9.0903,62.501
08-07-2011,9.2072,63.227
07-07-2011,9.2118,63.307
06-07-2011,9.2592,63.579
05-07-2011,9.3528,64.2
04-07-2011,9.3714,64.416
01-07-2011,9.3663,64.595
30-06-2011,9.3416,64.562
29-06-2011,9.3235,64.721
28-06-2011,9.2272,64.232
27-06-2011,9.2038,63.976
24-06-2011,9.2059,63.983
23-06-2011,9.192,63.888
22-06-2011,9.3054,64.635
21-06-2011,9.2926,64.459
20-06-2011,9.2216,64.068
17-06-2011,9.2363,64.026
16-06-2011,9.1211,63.262
15-06-2011,9.2644,63.971
14-06-2011,9.3609,64.637
13-06-2011,9.3056,64.399
10-06-2011,9.3872,64.774
09-06-2011,9.4639,65.376
08-06-2011,9.4597,65.301
07-06-2011,9.4963,65.465
06-06-2011,9.4499,65.332
03-06-2011,9.3876,64.938
02-06-2011,9.3741,64.823
01-06-2011,9.3336,64.6124
31-05-2011,9.3199,64.815
30-05-2011,9.2528,64.335
27-05-2011,9.2621,64.428
26-05-2011,9.1972,64.188
25-05-2011,9.1357,63.775
24-05-2011,9.1543,63.689
23-05-2011,9.1186,63.423
20-05-2011,9.2429,64.084
19-05-2011,9.2784,64.164
18-05-2011,9.2542,64.1
17-05-2011,9.2195,63.95
16-05-2011,9.2053,63.87
13-05-2011,9.2794,64.071
12-05-2011,9.1978,63.685
11-05-2011,9.322,64.169
10-05-2011,9.3218,64.259
09-05-2011,9.3496,64.383
06-05-2011,9.4158,64.957
05-05-2011,9.6198,66.307
04-05-2011,9.6636,66.18
03-05-2011,9.6024,65.797
02-05-2011,9.6218,65.787
29-04-2011,9.6456,65.703
28-04-2011,9.6161,65.73
27-04-2011,9.5508,65.185
26-04-2011,9.5418,65.075
25-04-2011,-,-
22-04-2011,-,-
21-04-2011,9.4708,64.706
20-04-2011,9.4716,64.345
19-04-2011,9.3399,63.622
18-04-2011,9.3199,63.452
15-04-2011,9.4389,64.061
14-04-2011,9.4075,64.293
13-04-2011,9.4687,64.501
12-04-2011,9.4638,64.231
11-04-2011,9.4374,64.071
08-04-2011,9.4115,63.472
07-04-2011,9.3442,63.138
06-04-2011,9.3579,63.163
05-04-2011,9.2654,62.922
04-04-2011,9.3094,63.493
01-04-2011,9.2592,62.98
31-03-2011,9.3036,63.345
30-03-2011,9.2381,63.056
29-03-2011,9.228,62.991
28-03-2011,9.2089,62.919
25-03-2011,9.2594,63.059
24-03-2011,9.2634,63.223
23-03-2011,9.2633,63.393
22-03-2011,9.3039,63.886
21-03-2011,9.3184,63.887
18-03-2011,9.2823,63.6365
17-03-2011,9.2076,63.23
16-03-2011,9.1676,62.943
15-03-2011,9.1255,62.82
14-03-2011,9.1603,62.8501
11-03-2011,9.0551,62.309
10-03-2011,9.0845,62.429
09-03-2011,9.1539,62.683
08-03-2011,9.1292,62.664
07-03-2011,9.1975,63.2
04-03-2011,9.1673,62.789
03-03-2011,9.0995,62.384
02-03-2011,9.076,62.071
01-03-2011,9.0816,62.143
28-02-2011,9.0912,62.63
25-02-2011,9.0513,62.376
24-02-2011,9.0551,62.623
23-02-2011,9.0272,61.971
22-02-2011,8.9929,61.864
21-02-2011,8.976,61.489
18-02-2011,8.9529,61.594
17-02-2011,8.9225,61.488
16-02-2011,8.8963,61.498
15-02-2011,8.902,61.498
14-02-2011,8.8662,61.152
11-02-2011,8.9164,61.788
10-02-2011,8.9605,62.208
09-02-2011,8.993,62.05
08-02-2011,8.9786,61.763
07-02-2011,8.9247,61.625
04-02-2011,8.976,62.154
03-02-2011,9.0511,62.67
02-02-2011,9.089,62.8865
01-02-2011,9.0604,62.957
31-01-2011,9.0299,62.857
28-01-2011,9.0431,62.744
27-01-2011,9.0279,62.553
26-01-2011,9.0062,62.5308
25-01-2011,8.9498,62.3037
24-01-2011,8.9315,61.92
21-01-2011,8.9013,61.682
20-01-2011,8.8719,61.48
19-01-2011,8.8902,61.3172
18-01-2011,8.802,60.805
17-01-2011,8.7759,60.625
14-01-2011,8.797,60.6595
13-01-2011,8.7174,59.611
12-01-2011,8.5671,58.505
11-01-2011,8.5716,58.48
10-01-2011,8.5646,58.754
07-01-2011,8.5906,58.92
06-01-2011,8.6748,59.2825
05-01-2011,8.7457,59.98
04-01-2011,8.8697,60.4481
03-01-2011,8.7959,59.58
31-12-2010,8.822,59.758
30-12-2010,8.7659,59.65
29-12-2010,8.6976,59.155
28-12-2010,8.7414,59.465
27-12-2010,8.7102,59.425
24-12-2010,8.6807,59.0952
23-12-2010,8.6785,58.97
22-12-2010,8.7144,59.1315
21-12-2010,8.7598,59.5
20-12-2010,8.775,59.714
17-12-2010,8.8252,60.1236
16-12-2010,8.8209,60.077
15-12-2010,8.8917,60.564
14-12-2010,8.9411,60.306
13-12-2010,8.8451,59.912
10-12-2010,8.8147,59.627
09-12-2010,8.7939,59.784
08-12-2010,8.7934,59.5283
07-12-2010,8.8792,59.642
06-12-2010,8.8291,59.67
03-12-2010,8.8262,59.736
02-12-2010,8.7629,59.585
01-12-2010,8.739,59.4664
30-11-2010,8.6658,59.74
29-11-2010,8.756,60.395
26-11-2010,8.8178,60.643
25-11-2010,8.8595,60.7
24-11-2010,8.8762,60.97
23-11-2010,8.968,61.52
22-11-2010,9.0638,62.005
19-11-2010,9.0789,61.9855
18-11-2010,9.0529,61.725
17-11-2010,8.9548,61.1678
16-11-2010,9.0355,61.68
15-11-2010,9.053,61.542
12-11-2010,9.1,61.18
11-11-2010,9.0772,60.931
10-11-2010,9.1346,61.008
09-11-2010,9.2651,61.8555
08-11-2010,9.2939,61.82
05-11-2010,9.3752,62
04-11-2010,9.4915,62.937
03-11-2010,9.3559,62.124
02-11-2010,9.3608,62.17
01-11-2010,9.3325,61.8871
29-10-2010,9.2437,61.52
28-10-2010,9.2667,61.67
27-10-2010,9.2212,61.472
26-10-2010,9.2691,61.985
25-10-2010,9.342,62.24
22-10-2010,9.2787,62.103
21-10-2010,9.3212,62.084
20-10-2010,9.2202,61.501
19-10-2010,9.2089,61.543
18-10-2010,9.2326,61.675
15-10-2010,9.3568,62.132
14-10-2010,9.3783,62.214
13-10-2010,9.3018,62.08
12-10-2010,9.2313,61.7846
11-10-2010,9.2922,61.932
08-10-2010,9.2548,61.635
07-10-2010,9.3298,61.7684
06-10-2010,9.2713,61.5
05-10-2010,9.2205,61.555
04-10-2010,9.1703,61.063
01-10-2010,9.1843,61.081
30-09-2010,9.1321,61.247
29-09-2010,9.1014,61.15
28-09-2010,9.0055,60.785
27-09-2010,9.0192,60.673
24-09-2010,8.9966,60.698
23-09-2010,8.9369,60.7355
22-09-2010,8.9644,60.933
21-09-2010,8.8008,59.916
20-09-2010,8.7783,59.765
17-09-2010,8.7809,59.853
16-09-2010,8.7947,60.303
15-09-2010,8.7574,60.205
14-09-2010,8.669,59.65
13-09-2010,8.6558,59.395
10-09-2010,8.6138,58.84
09-09-2010,8.6248,59.0894
08-09-2010,8.6267,59.2399
07-09-2010,8.655,59.668
06-09-2010,8.7381,59.916
03-09-2010,8.732,59.819
02-09-2010,8.727,59.892
01-09-2010,8.7187,59.923
31-08-2010,8.6318,59.675
30-08-2010,8.6398,59.582
